Value,Type,file_name,clean_value,count
policy31 Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,polici channel infrastructur nz limit,1
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Fortescue,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,fortescu,8
"104
Channel",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
WACC,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,wacc,2
Northland,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,northland,19
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Figure 8.32 Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,figur channel infrastructur nz limit,1
VISION,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,vision,3
PURPOSE,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,purpos,6
Customer,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,custom,9
AdaptiveTarget,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,adaptivetarget,1
BBB+,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,bbb,1
Stable,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,stabl,1
Community,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,communiti,5
"the Core Support Energy
 Transition",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,core support energi transit,1
"Marsden Point 
Energy",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,marsden point energi,1
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
NGA,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,nga,3
Company,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,compani,182
GRI,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,gri,14
metrics2014,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,metric,29
"Coastal Management 
Strategy
Strategy",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,coastal manag strategi strategi,1
Commissioned,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,commiss,5
CCR,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ccr,1
Future Fuels Project,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,futur fuel project,1
Diesel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,diesel,9
"Quality 
Management",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,qualiti manag,2
Completed,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,complet,1
eventsFIGURE,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,eventsfigur,1
OUR SUSTAINABILITY JOURNEY34 Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,sustain journey channel infrastructur nz limit,1
Climate,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,climat,142
GHG,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ghg,640
Completed a Scope 1 and,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,complet scope,1
NZCS,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,nzcs,13
Scope,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,scope,190
Climate,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,climat,142
"Resource 
Consent",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,resourc consent,1
Sustainability Report,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,sustain report,67
"Channel 
Infrastructure",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
Channel Infrastructure,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
available36 Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,avail channel infrastructur nz limit,1
Channel Infrastructure,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
"Auckland 
Pipeline",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,auckland pipelin,1
Pipeline,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,pipelin,6
Channel Infrastructure's,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
"Independent P
etroleum Laboratory Limited",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,independ p etroleum laboratori limit,1
Company,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,compani,182
TLF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,tlf,1
Pipeline,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,pipelin,6
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
workforce1,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,workforc,4
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
"Auckland 
International Airport",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,auckland intern airport,2
IATA,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,iata,1
"the International Air Transport 
Association",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,intern air transport associ,1
"the ma
jor airlines",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,jor airlin,1
"Sustainable Aviation 
Fuels",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,sustain aviat fuel,7
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
"Auckland International 
Airport",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,auckland intern airport,2
"the 
Ministry for Business Innovation and Employment",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ministri busi innov employ,4
Infrastructure Resilience,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,infrastructur resili,1
Stats NZ,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,stat nz,12
Weather Attribution Initiative Scientific,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,weather attribut initi scientif,1
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Business Planning,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,busi plan,2
NZ CS1,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,nz cs,64
Climate,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,climat,142
Company,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,compani,182
the Intergovernmental Panel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,intergovernment panel,7
Coastal,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,coastal,8
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
CLT,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,clt,1
Climate Related Disclosures,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,climat relat disclosur,13
Climate Scenarios,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,climat scenario,5
the Audit and Finance,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,audit financ,3
Audit and Finance Committee,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,audit financ committe,2
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
the Intergovernmental Panel for Climate Change,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,intergovernment panel climat chang,9
Synthesis Report,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,synthesi report,1
the Shared Socio-economic,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,share socio econom,3
IPCC,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ipcc,39
Climate,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,climat,142
Channel Infrastructure,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
External Reporting Board,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,extern report board,31
XRB,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,xrb,41
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
assessment was,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,assess,6
Channel Infrastructure,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
Social Population,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,social popul,1
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Technology Development,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,technolog develop,1
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
Environmental Physical,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,environment physic,1
transition plans. 40 Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,transit plan channel infrastructur nz limit,1
Political Government,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,polit govern,1
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
Terminal Services Agreements,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,termin servic agreement,1
Weighted Average Cost of Capital,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,weight averag cost capit,2
Channel,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
"Asset 
Management Plans",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,asset manag plan,2
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
datasets1,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,dataset,1
IPCC International Panel on Climat e Change,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ipcc intern panel climat e chang,1
IIASA International Institute for Applied Systems Analysis,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,iiasa intern institut appli system analysi,1
CCC Climate Change Commission,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ccc climat chang commiss,3
Treasury,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,treasuri,12
MfE Ministry,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,mfe ministri,1
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
CCC,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ccc,73
IP,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ip,5
CC WG1,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,cc wg,3
Institute for Applied Systems Analysis,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,institut appli system analysi,3
Climat,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,climat,142
Change Commission,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,chang commiss,5
Commission’s,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,commiss,5
AdvicePhysical,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,advicephys,3
"SMOOTH
Technology",ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,smooth technolog,1
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
COORDINATED,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,coordin,1
Channel Infrastructure,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
Channel’s,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel,69
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
Channel Infrastructure,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur,59
SAF,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,saf,38
Channel Infrastructure NZ Limited,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,channel infrastructur nz limit,91
GHG,ORG,Resilient infrastructure for a decarbonising world (7) - FINAL 28.02.24 9.30pm.txt,ghg,640
